Filename,Record,AnnType
5410,04908,(N
5411,04908,(N
5412,04908,(N
5413,04908,(N
5414,04908,(N
5415,04908,(N
5416,04908,(N
5417,04908,(N
5418,04908,(N
5419,04908,(N
5420,04908,(N
5421,04908,(N
5422,04908,(N
5423,04908,(N
5424,04908,(N
5425,04908,(N
5426,04908,(N
5427,04908,(N
5428,04908,(N
5429,04908,(N
5430,04908,(N
5431,04908,(N
5432,04908,(N
5433,04908,(N
5434,04908,(N
5435,04908,(N
5436,04908,(N
5437,04908,(N
5438,04908,(N
5439,04908,(N
5440,04908,(N
5441,04908,(N
5442,04908,(N
5443,04908,(N
5444,04908,(N
5445,04908,(N
5446,04908,(N
5447,04908,(N
5448,04908,(N
5449,04908,(N
5450,04908,(N
5451,04908,(N
5452,04908,(N
5453,04908,(N
5454,04908,(N
5455,04908,(N
5456,04908,(N
5457,04908,(N
5458,04908,(N
5459,04908,(N
5460,04908,(N
5461,04908,(N
5462,04908,(N
5463,04908,(N
5464,04908,(N
5465,04908,(N
5466,04908,(N
5467,04908,(N
5468,04908,(N
5469,04908,(N
5470,04908,(N
5471,04908,(N
5472,04908,(N
5473,04908,(N
5474,04908,(N
5475,04908,(N
5476,04908,(N
5477,04908,(N
5478,04908,(N
5479,04908,(N
5480,04908,(N
5481,04908,(N
5482,04908,(N
5483,04908,(N
5484,04908,(N
5485,04908,(N
5486,04908,(N
5487,04908,(N
5488,04908,(N
5489,04908,(N
5490,04908,(N
5491,04908,(N
5492,04908,(N
5493,04908,(N
5494,04908,(N
5495,04908,(N
5496,04908,(N
5497,04908,(N
5498,04908,(N
5499,04908,(N
5500,04908,(N
5501,04908,(N
5502,04908,(N
5503,04908,(N
5504,04908,(N
5505,04908,(AFIB
5506,04908,(AFIB
5507,04908,(AFIB
5508,04908,(AFIB
5509,04908,(AFIB
5510,04908,(AFIB
5511,04908,(AFIB
5512,04908,(AFIB
5513,04908,(AFIB
5514,04908,(AFIB
5515,04908,(AFIB
5516,04908,(N
5517,04908,(N
5518,04908,(N
5519,04908,(N
5520,04908,(N
5521,04908,(N
5522,04908,(N
5523,04908,(N
5524,04908,(N
5525,04908,(N
5526,04908,(N
5527,04908,(N
5528,04908,(N
5529,04908,(N
5530,04908,(N
5531,04908,(N
5532,04908,(N
5533,04908,(N
5534,04908,(N
5535,04908,(N
5536,04908,(N
5537,04908,(N
5538,04908,(N
5539,04908,(N
5540,04908,(N
5541,04908,(N
5542,04908,(N
5543,04908,(N
5544,04908,(N
5545,04908,(N
5546,04908,(N
5547,04908,(N
5548,04908,(N
5549,04908,(N
5550,04908,(N
5551,04908,(N
5552,04908,(N
5553,04908,(N
5554,04908,(N
5555,04908,(N
5556,04908,(N
5557,04908,(N
5558,04908,(N
5559,04908,(AFIB
5560,04908,(AFIB
5561,04908,(AFIB
5562,04908,(AFIB
5563,04908,(AFIB
5564,04908,(AFIB
5565,04908,(AFIB
5566,04908,(AFIB
5567,04908,(AFIB
5568,04908,(AFIB
5569,04908,(AFIB
5570,04908,(AFIB
5571,04908,(AFIB
5572,04908,(AFIB
5573,04908,(AFIB
5574,04908,(AFIB
5575,04908,(AFIB
5576,04908,(AFIB
5577,04908,(AFIB
5578,04908,(AFIB
5579,04908,(AFIB
5580,04908,(AFIB
5581,04908,(AFIB
5582,04908,(AFIB
5583,04908,(AFIB
5584,04908,(AFIB
5585,04908,(N
5586,04908,(N
5587,04908,(N
5588,04908,(N
5589,04908,(N
5590,04908,(N
5591,04908,(N
5592,04908,(N
5593,04908,(N
5594,04908,(N
5595,04908,(N
5596,04908,(N
5597,04908,(N
5598,04908,(N
5599,04908,(N
5600,04908,(N
5601,04908,(N
5602,04908,(N
5603,04908,(N
5604,04908,(N
5605,04908,(N
5606,04908,(N
5607,04908,(N
5608,04908,(N
5609,04908,(N
5610,04908,(N
5611,04908,(N
5612,04908,(N
5613,04908,(N
5614,04908,(N
5615,04908,(N
5616,04908,(N
5617,04908,(N
5618,04908,(N
5619,04908,(N
5620,04908,(N
5621,04908,(N
5622,04908,(N
5623,04908,(N
5624,04908,(N
5625,04908,(N
5626,04908,(N
5627,04908,(N
5628,04908,(N
5629,04908,(N
5630,04908,(N
5631,04908,(N
5632,04908,(N
5633,04908,(N
5634,04908,(N
5635,04908,(N
5636,04908,(N
5637,04908,(N
5638,04908,(N
5639,04908,(N
5640,04908,(N
5641,04908,(N
5642,04908,(N
5643,04908,(N
5644,04908,(N
5645,04908,(N
5646,04908,(N
5647,04908,(N
5648,04908,(N
5649,04908,(N
5650,04908,(N
5651,04908,(N
5652,04908,(N
5653,04908,(N
5654,04908,(N
5655,04908,(N
5656,04908,(N
5657,04908,(N
5658,04908,(N
5659,04908,(N
5660,04908,(N
5661,04908,(N
5662,04908,(N
5663,04908,(N
5664,04908,(N
5665,04908,(N
5666,04908,(N
5667,04908,(N
5668,04908,(N
5669,04908,(N
5670,04908,(N
5671,04908,(N
5672,04908,(N
5673,04908,(N
5674,04908,(N
5675,04908,(N
5676,04908,(N
5677,04908,(N
5678,04908,(N
5679,04908,(N
5680,04908,(N
5681,04908,(N
5682,04908,(N
5683,04908,(N
5684,04908,(N
5685,04908,(N
5686,04908,(N
5687,04908,(N
5688,04908,(N
5689,04908,(N
5690,04908,(N
5691,04908,(N
5692,04908,(N
5693,04908,(N
5694,04908,(N
5695,04908,(N
5696,04908,(N
5697,04908,(N
5698,04908,(N
5699,04908,(N
5700,04908,(N
5701,04908,(N
5702,04908,(N
5703,04908,(N
5704,04908,(N
5705,04908,(N
5706,04908,(N
5707,04908,(N
5708,04908,(N
5709,04908,(N
5710,04908,(N
5711,04908,(N
5712,04908,(N
5713,04908,(N
5714,04908,(N
5715,04908,(N
5716,04908,(N
5717,04908,(N
5718,04908,(N
5719,04908,(N
5720,04908,(N
5721,04908,(N
5722,04908,(N
5723,04908,(N
5724,04908,(N
5725,04908,(N
5726,04908,(N
5727,04908,(N
5728,04908,(N
5729,04908,(N
5730,04908,(N
5731,04908,(N
5732,04908,(N
5733,04908,(N
5734,04908,(N
5735,04908,(N
5736,04908,(N
5737,04908,(N
5738,04908,(N
5739,04908,(N
5740,04908,(N
5741,04908,(N
5742,04908,(N
5743,04908,(N
5744,04908,(N
5745,04908,(N
5746,04908,(N
5747,04908,(N
5748,04908,(N
5749,04908,(N
5750,04908,(N
5751,04908,(N
5752,04908,(N
5753,04908,(N
5754,04908,(AFIB
5755,04908,(AFIB
5756,04908,(AFIB
5757,04908,(AFIB
5758,04908,(AFIB
5759,04908,(AFIB
5760,04908,(AFIB
5761,04908,(AFIB
5762,04908,(AFIB
5763,04908,(AFIB
5764,04908,(AFIB
5765,04908,(AFIB
5766,04908,(AFIB
5767,04908,(AFIB
5768,04908,(AFIB
5769,04908,(AFIB
5770,04908,(AFIB
5771,04908,(AFIB
5772,04908,(AFIB
5773,04908,(AFIB
5774,04908,(AFIB
5775,04908,(AFIB
5776,04908,(AFIB
5777,04908,(AFIB
5778,04908,(AFIB
5779,04908,(AFL
5780,04908,(AFL
5781,04908,(AFL
5782,04908,(AFL
5783,04908,(AFL
5784,04908,(AFL
5785,04908,(AFL
5786,04908,(AFL
5787,04908,(AFL
5788,04908,(AFIB
5789,04908,(AFIB
5790,04908,(AFIB
5791,04908,(AFIB
5792,04908,(AFIB
5793,04908,(AFIB
5794,04908,(N
5795,04908,(N
5796,04908,(N
5797,04908,(N
5798,04908,(N
5799,04908,(N
5800,04908,(N
5801,04908,(N
5802,04908,(N
5803,04908,(N
5804,04908,(N
5805,04908,(N
5806,04908,(N
5807,04908,(N
5808,04908,(N
5809,04908,(N
5810,04908,(N
5811,04908,(N
5812,04908,(N
5813,04908,(N
5814,04908,(N
5815,04908,(N
5816,04908,(N
5817,04908,(N
5818,04908,(N
5819,04908,(N
5820,04908,(N
5821,04908,(N
5822,04908,(N
5823,04908,(N
5824,04908,(N
5825,04908,(N
5826,04908,(N
5827,04908,(N
5828,04908,(N
5829,04908,(N
5830,04908,(N
5831,04908,(N
5832,04908,(N
5833,04908,(N
5834,04908,(N
5835,04908,(N
5836,04908,(N
5837,04908,(N
5838,04908,(N
5839,04908,(N
5840,04908,(N
5841,04908,(N
5842,04908,(N
5843,04908,(N
5844,04908,(N
5845,04908,(N
5846,04908,(N
5847,04908,(N
5848,04908,(N
5849,04908,(N
5850,04908,(N
5851,04908,(N
5852,04908,(N
5853,04908,(N
5854,04908,(N
5855,04908,(N
5856,04908,(N
5857,04908,(N
5858,04908,(N
5859,04908,(N
5860,04908,(N
5861,04908,(N
5862,04908,(N
5863,04908,(N
5864,04908,(N
5865,04908,(N
5866,04908,(N
5867,04908,(N
5868,04908,(N
5869,04908,(N
5870,04908,(N
5871,04908,(N
5872,04908,(N
5873,04908,(N
5874,04908,(N
5875,04908,(N
5876,04908,(N
5877,04908,(N
5878,04908,(N
5879,04908,(N
5880,04908,(N
5881,04908,(N
5882,04908,(N
5883,04908,(N
5884,04908,(N
5885,04908,(N
5886,04908,(N
5887,04908,(N
5888,04908,(N
5889,04908,(N
5890,04908,(N
5891,04908,(N
5892,04908,(N
5893,04908,(N
5894,04908,(N
5895,04908,(N
5896,04908,(N
5897,04908,(N
5898,04908,(N
5899,04908,(N
5900,04908,(N
5901,04908,(N
5902,04908,(N
5903,04908,(N
5904,04908,(N
5905,04908,(N
5906,04908,(N
5907,04908,(N
5908,04908,(N
5909,04908,(N
5910,04908,(N
5911,04908,(N
5912,04908,(N
5913,04908,(N
5914,04908,(N
5915,04908,(N
5916,04908,(N
5917,04908,(N
5918,04908,(N
5919,04908,(N
5920,04908,(N
5921,04908,(N
5922,04908,(N
5923,04908,(N
5924,04908,(N
5925,04908,(N
5926,04908,(N
5927,04908,(N
5928,04908,(N
5929,04908,(N
5930,04908,(N
5931,04908,(N
5932,04908,(N
5933,04908,(N
5934,04908,(N
5935,04908,(N
5936,04908,(N
5937,04908,(N
5938,04908,(N
5939,04908,(N
5940,04908,(N
5941,04908,(N
5942,04908,(N
5943,04908,(N
5944,04908,(N
5945,04908,(N
5946,04908,(N
5947,04908,(N
5948,04908,(N
5949,04908,(N
5950,04908,(N
5951,04908,(N
5952,04908,(N
5953,04908,(N
5954,04908,(N
5955,04908,(N
5956,04908,(N
5957,04908,(N
5958,04908,(N
5959,04908,(N
5960,04908,(N
5961,04908,(N
5962,04908,(N
5963,04908,(N
5964,04908,(N
5965,04908,(N
5966,04908,(N
5967,04908,(N
5968,04908,(N
5969,04908,(N
5970,04908,(N
5971,04908,(N
5972,04908,(N
5973,04908,(N
5974,04908,(N
5975,04908,(N
5976,04908,(N
5977,04908,(N
5978,04908,(N
5979,04908,(N
5980,04908,(N
5981,04908,(N
5982,04908,(N
5983,04908,(N
5984,04908,(N
5985,04908,(N
5986,04908,(N
5987,04908,(N
5988,04908,(N
5989,04908,(N
5990,04908,(N
5991,04908,(N
5992,04908,(N
5993,04908,(N
5994,04908,(N
5995,04908,(N
5996,04908,(N
5997,04908,(N
5998,04908,(N
5999,04908,(N
6000,04908,(N
6001,04908,(N
6002,04908,(N
6003,04908,(N
6004,04908,(N
6005,04908,(N
6006,04908,(N
6007,04908,(N
6008,04908,(N
6009,04908,(N
6010,04908,(N
6011,04908,(N
6012,04908,(N
6013,04908,(N
6014,04908,(N
6015,04908,(N
6016,04908,(N
6017,04908,(N
6018,04908,(N
6019,04908,(N
6020,04908,(N
6021,04908,(N
6022,04908,(N
6023,04908,(N
6024,04908,(N
6025,04908,(N
6026,04908,(N
6027,04908,(N
6028,04908,(N
6029,04908,(N
6030,04908,(N
6031,04908,(N
6032,04908,(N
6033,04908,(N
6034,04908,(N
6035,04908,(N
6036,04908,(N
6037,04908,(N
6038,04908,(N
6039,04908,(N
6040,04908,(N
6041,04908,(N
6042,04908,(N
6043,04908,(N
6044,04908,(N
6045,04908,(N
6046,04908,(N
6047,04908,(N
6048,04908,(N
6049,04908,(N
6050,04908,(N
6051,04908,(N
6052,04908,(N
6053,04908,(N
6054,04908,(N
6055,04908,(N
6056,04908,(N
6057,04908,(N
6058,04908,(N
6059,04908,(N
6060,04908,(N
6061,04908,(N
6062,04908,(N
6063,04908,(N
6064,04908,(N
6065,04908,(N
6066,04908,(N
6067,04908,(N
6068,04908,(N
6069,04908,(N
6070,04908,(N
6071,04908,(N
6072,04908,(N
6073,04908,(N
6074,04908,(N
6075,04908,(N
6076,04908,(N
6077,04908,(N
6078,04908,(N
6079,04908,(N
6080,04908,(N
6081,04908,(N
6082,04908,(N
6083,04908,(N
6084,04908,(N
6085,04908,(N
6086,04908,(N
6087,04908,(N
6088,04908,(N
6089,04908,(N
6090,04908,(N
6091,04908,(N
6092,04908,(N
6093,04908,(N
6094,04908,(N
6095,04908,(N
6096,04908,(N
6097,04908,(N
6098,04908,(N
6099,04908,(N
6100,04908,(N
6101,04908,(N
6102,04908,(N
6103,04908,(N
6104,04908,(N
6105,04908,(N
6106,04908,(N
6107,04908,(N
6108,04908,(N
6109,04908,(N
6110,04908,(N
6111,04908,(N
6112,04908,(N
6113,04908,(N
6114,04908,(N
6115,04908,(N
6116,04908,(N
6117,04908,(N
6118,04908,(N
6119,04908,(N
6120,04908,(N
6121,04908,(N
6122,04908,(N
6123,04908,(N
6124,04908,(N
6125,04908,(N
6126,04908,(N
6127,04908,(N
6128,04908,(N
6129,04908,(N
6130,04908,(N
6131,04908,(N
6132,04908,(N
6133,04908,(N
6134,04908,(N
6135,04908,(N
6136,04908,(N
6137,04908,(N
6138,04908,(N
6139,04908,(N
6140,04908,(N
6141,04908,(N
6142,04908,(N
6143,04908,(N
6144,04908,(N
6145,04908,(N
6146,04908,(N
6147,04908,(N
6148,04908,(N
6149,04908,(N
6150,04908,(N
6151,04908,(N
6152,04908,(N
6153,04908,(N
6154,04908,(N
6155,04908,(N
6156,04908,(N
6157,04908,(N
6158,04908,(N
6159,04908,(N
6160,04908,(N
6161,04908,(N
6162,04908,(N
6163,04908,(N
6164,04908,(N
6165,04908,(N
6166,04908,(N
6167,04908,(N
6168,04908,(N
6169,04908,(N
6170,04908,(N
6171,04908,(N
6172,04908,(N
6173,04908,(N
6174,04908,(N
6175,04908,(N
6176,04908,(N
6177,04908,(N
6178,04908,(N
6179,04908,(N
6180,04908,(N
6181,04908,(N
6182,04908,(N
6183,04908,(N
6184,04908,(N
6185,04908,(N
6186,04908,(N
6187,04908,(N
6188,04908,(N
6189,04908,(N
6190,04908,(N
6191,04908,(N
6192,04908,(N
6193,04908,(N
6194,04908,(N
6195,04908,(N
6196,04908,(N
6197,04908,(N
6198,04908,(N
6199,04908,(N
6200,04908,(N
6201,04908,(N
6202,04908,(N
6203,04908,(N
6204,04908,(N
6205,04908,(N
6206,04908,(N
6207,04908,(N
6208,04908,(N
6209,04908,(N
6210,04908,(N
6211,04908,(N
6212,04908,(N
6213,04908,(N
6214,04908,(N
6215,04908,(N
6216,04908,(N
6217,04908,(N
6218,04908,(N
6219,04908,(N
6220,04908,(N
6221,04908,(N
6222,04908,(N
6223,04908,(N
6224,04908,(N
6225,04908,(N
6226,04908,(N
6227,04908,(N
6228,04908,(N
6229,04908,(N
6230,04908,(N
6231,04908,(N
6232,04908,(N
6233,04908,(N
6234,04908,(N
6235,04908,(N
6236,04908,(N
6237,04908,(N
6238,04908,(N
6239,04908,(N
6240,04908,(N
6241,04908,(N
6242,04908,(N
6243,04908,(N
6244,04908,(N
6245,04908,(N
6246,04908,(N
6247,04908,(N
6248,04908,(N
6249,04908,(N
6250,04908,(N
6251,04908,(N
6252,04908,(N
6253,04908,(N
6254,04908,(N
6255,04908,(N
6256,04908,(N
6257,04908,(N
6258,04908,(N
6259,04908,(N
6260,04908,(N
6261,04908,(N
6262,04908,(N
6263,04908,(N
6264,04908,(N
6265,04908,(N
6266,04908,(N
6267,04908,(N
6268,04908,(N
6269,04908,(N
6270,04908,(N
6271,04908,(N
6272,04908,(N
6273,04908,(N
6274,04908,(N
6275,04908,(N
6276,04908,(N
6277,04908,(N
6278,04908,(N
6279,04908,(N
6280,04908,(N
6281,04908,(N
6282,04908,(N
6283,04908,(N
6284,04908,(N
6285,04908,(N
6286,04908,(N
6287,04908,(N
6288,04908,(N
6289,04908,(N
6290,04908,(N
6291,04908,(N
6292,04908,(N
6293,04908,(N
6294,04908,(N
6295,04908,(N
6296,04908,(N
6297,04908,(N
6298,04908,(N
6299,04908,(N
6300,04908,(N
6301,04908,(N
6302,04908,(N
6303,04908,(N
6304,04908,(N
6305,04908,(N
6306,04908,(N
6307,04908,(N
6308,04908,(N
6309,04908,(N
6310,04908,(N
6311,04908,(N
6312,04908,(N
6313,04908,(N
6314,04908,(N
6315,04908,(N
6316,04908,(N
6317,04908,(N
6318,04908,(N
6319,04908,(N
6320,04908,(N
6321,04908,(N
6322,04908,(N
6323,04908,(N
6324,04908,(N
6325,04908,(N
6326,04908,(N
6327,04908,(N
6328,04908,(N
6329,04908,(N
6330,04908,(N
6331,04908,(N
6332,04908,(N
6333,04908,(N
6334,04908,(N
6335,04908,(N
6336,04908,(N
6337,04908,(N
6338,04908,(N
6339,04908,(N
6340,04908,(N
6341,04908,(N
6342,04908,(N
6343,04908,(N
6344,04908,(AFIB
6345,04908,(AFIB
6346,04908,(AFIB
6347,04908,(AFIB
6348,04908,(AFIB
6349,04908,(AFIB
6350,04908,(AFIB
6351,04908,(AFIB
6352,04908,(AFIB
6353,04908,(AFIB
6354,04908,(AFIB
6355,04908,(AFIB
6356,04908,(AFIB
6357,04908,(AFIB
6358,04908,(AFIB
6359,04908,(AFIB
6360,04908,(AFIB
6361,04908,(AFIB
6362,04908,(AFIB
6363,04908,(AFIB
6364,04908,(AFIB
6365,04908,(AFIB
6366,04908,(AFIB
6367,04908,(AFIB
6368,04908,(AFIB
6369,04908,(N
6370,04908,(N
6371,04908,(N
6372,04908,(N
6373,04908,(N
6374,04908,(N
6375,04908,(N
6376,04908,(N
6377,04908,(N
6378,04908,(N
6379,04908,(N
6380,04908,(N
6381,04908,(N
6382,04908,(N
6383,04908,(N
6384,04908,(N
6385,04908,(N
6386,04908,(N
6387,04908,(N
6388,04908,(N
6389,04908,(N
6390,04908,(N
6391,04908,(N
6392,04936,(N
6393,04936,(N
6394,04936,(N
6395,04936,(N
6396,04936,(N
6397,04936,(N
6398,04936,(N
6399,04936,(N
6400,04936,(N
6401,04936,(N
6402,04936,(N
6403,04936,(N
6404,04936,(N
6405,04936,(N
6406,04936,(N
6407,04936,(N
6408,04936,(N
6409,04936,(N
6410,04936,(N
6411,04936,(N
6412,04936,(N
6413,04936,(N
6414,04936,(N
6415,04936,(N
6416,04936,(N
6417,04936,(N
6418,04936,(N
6419,04936,(N
6420,04936,(N
6421,04936,(N
6422,04936,(AFIB
6423,04936,(AFIB
6424,04936,(N
6425,04936,(N
6426,04936,(N
6427,04936,(N
6428,04936,(N
6429,04936,(N
6430,04936,(N
6431,04936,(N
6432,04936,(N
6433,04936,(N
6434,04936,(N
6435,04936,(N
6436,04936,(N
6437,04936,(N
6438,04936,(N
6439,04936,(N
6440,04936,(N
6441,04936,(N
6442,04936,(N
6443,04936,(N
6444,04936,(N
6445,04936,(N
6446,04936,(N
6447,04936,(N
6448,04936,(N
6449,04936,(N
6450,04936,(N
6451,04936,(N
6452,04936,(N
6453,04936,(N
6454,04936,(N
6455,04936,(N
6456,04936,(N
6457,04936,(N
6458,04936,(N
6459,04936,(N
6460,04936,(N
6461,04936,(N
6462,04936,(N
6463,04936,(N
6464,04936,(N
6465,04936,(N
6466,04936,(N
6467,04936,(N
6468,04936,(N
6469,04936,(N
6470,04936,(AFIB
6471,04936,(AFIB
6472,04936,(AFIB
6473,04936,(AFIB
6474,04936,(N
6475,04936,(AFIB
6476,04936,(AFIB
6477,04936,(AFIB
6478,04936,(AFIB
6479,04936,(AFIB
6480,04936,(AFIB
6481,04936,(AFIB
6482,04936,(AFIB
6483,04936,(AFIB
6484,04936,(N
6485,04936,(AFIB
6486,04936,(AFIB
6487,04936,(AFIB
6488,04936,(N
6489,04936,(AFIB
6490,04936,(AFIB
6491,04936,(AFIB
6492,04936,(AFIB
6493,04936,(AFIB
6494,04936,(AFIB
6495,04936,(AFIB
6496,04936,(AFIB
6497,04936,(AFIB
6498,04936,(AFIB
6499,04936,(AFIB
6500,04936,(AFIB
6501,04936,(AFIB
6502,04936,(AFIB
6503,04936,(AFIB
6504,04936,(AFIB
6505,04936,(AFIB
6506,04936,(AFIB
6507,04936,(AFIB
6508,04936,(AFIB
6509,04936,(N
6510,04936,(AFIB
6511,04936,(AFIB
6512,04936,(AFIB
6513,04936,(AFIB
6514,04936,(AFIB
6515,04936,(AFIB
6516,04936,(AFIB
6517,04936,(AFIB
6518,04936,(AFIB
6519,04936,(AFIB
6520,04936,(AFIB
6521,04936,(AFIB
6522,04936,(AFIB
6523,04936,(AFIB
6524,04936,(AFIB
6525,04936,(AFIB
6526,04936,(AFIB
6527,04936,(AFIB
6528,04936,(AFIB
6529,04936,(AFIB
6530,04936,(AFIB
6531,04936,(AFIB
6532,04936,(AFIB
6533,04936,(AFIB
6534,04936,(AFIB
6535,04936,(AFIB
6536,04936,(N
6537,04936,(N
6538,04936,(N
6539,04936,(AFIB
6540,04936,(AFIB
6541,04936,(AFIB
6542,04936,(AFIB
6543,04936,(AFIB
6544,04936,(AFIB
6545,04936,(AFIB
6546,04936,(AFIB
6547,04936,(AFIB
6548,04936,(AFIB
6549,04936,(AFIB
6550,04936,(N
6551,04936,(AFIB
6552,04936,(AFIB
6553,04936,(AFIB
6554,04936,(N
6555,04936,(AFIB
6556,04936,(AFIB
6557,04936,(AFIB
6558,04936,(AFIB
6559,04936,(AFIB
6560,04936,(AFIB
6561,04936,(AFIB
6562,04936,(AFIB
6563,04936,(AFIB
6564,04936,(AFIB
6565,04936,(AFIB
6566,04936,(AFIB
6567,04936,(AFIB
6568,04936,(N
6569,04936,(AFIB
6570,04936,(AFIB
6571,04936,(AFIB
6572,04936,(AFIB
6573,04936,(AFIB
6574,04936,(AFIB
6575,04936,(AFIB
6576,04936,(AFIB
6577,04936,(AFIB
6578,04936,(AFIB
6579,04936,(AFIB
6580,04936,(AFIB
6581,04936,(AFIB
6582,04936,(AFIB
6583,04936,(N
6584,04936,(N
6585,04936,(AFIB
6586,04936,(AFIB
6587,04936,(AFIB
6588,04936,(AFIB
6589,04936,(AFIB
6590,04936,(AFIB
6591,04936,(AFIB
6592,04936,(AFIB
6593,04936,(AFIB
6594,04936,(AFIB
6595,04936,(AFIB
6596,04936,(AFIB
6597,04936,(AFIB
6598,04936,(AFIB
6599,04936,(AFIB
6600,04936,(AFIB
6601,04936,(AFIB
6602,04936,(AFIB
6603,04936,(AFIB
6604,04936,(AFIB
6605,04936,(AFIB
6606,04936,(AFIB
6607,04936,(AFIB
6608,04936,(AFIB
6609,04936,(AFIB
6610,04936,(AFIB
6611,04936,(AFIB
6612,04936,(AFIB
6613,04936,(AFIB
6614,04936,(AFIB
6615,04936,(AFIB
6616,04936,(AFIB
6617,04936,(AFIB
6618,04936,(AFIB
6619,04936,(AFIB
6620,04936,(AFIB
6621,04936,(AFIB
6622,04936,(AFIB
6623,04936,(AFIB
6624,04936,(AFIB
6625,04936,(AFIB
6626,04936,(AFIB
6627,04936,(AFIB
6628,04936,(AFIB
6629,04936,(AFIB
6630,04936,(AFIB
6631,04936,(AFIB
6632,04936,(AFIB
6633,04936,(AFIB
6634,04936,(AFIB
6635,04936,(AFIB
6636,04936,(AFIB
6637,04936,(AFIB
6638,04936,(AFIB
6639,04936,(AFIB
6640,04936,(AFIB
6641,04936,(AFIB
6642,04936,(AFIB
6643,04936,(AFIB
6644,04936,(AFIB
6645,04936,(AFIB
6646,04936,(N
6647,04936,(N
6648,04936,(AFIB
6649,04936,(AFIB
6650,04936,(AFIB
6651,04936,(AFIB
6652,04936,(AFIB
6653,04936,(AFIB
6654,04936,(AFIB
6655,04936,(AFIB
6656,04936,(AFIB
6657,04936,(AFIB
6658,04936,(AFIB
6659,04936,(AFIB
6660,04936,(AFIB
6661,04936,(AFIB
6662,04936,(AFIB
6663,04936,(AFIB
6664,04936,(AFIB
6665,04936,(AFIB
6666,04936,(AFIB
6667,04936,(AFIB
6668,04936,(AFIB
6669,04936,(AFIB
6670,04936,(AFIB
6671,04936,(AFIB
6672,04936,(AFIB
6673,04936,(AFIB
6674,04936,(AFIB
6675,04936,(AFIB
6676,04936,(AFIB
6677,04936,(AFIB
6678,04936,(AFIB
6679,04936,(AFIB
6680,04936,(AFIB
6681,04936,(AFIB
6682,04936,(AFIB
6683,04936,(AFIB
6684,04936,(AFIB
6685,04936,(AFIB
6686,04936,(AFIB
6687,04936,(AFIB
6688,04936,(AFIB
6689,04936,(AFIB
6690,04936,(AFIB
6691,04936,(AFIB
6692,04936,(AFIB
6693,04936,(AFIB
6694,04936,(AFIB
6695,04936,(AFIB
6696,04936,(AFIB
6697,04936,(AFIB
6698,04936,(AFIB
6699,04936,(AFIB
6700,04936,(AFIB
6701,04936,(AFIB
6702,04936,(AFIB
6703,04936,(AFIB
6704,04936,(AFIB
6705,04936,(AFIB
6706,04936,(AFIB
6707,04936,(AFIB
6708,04936,(AFIB
6709,04936,(AFIB
6710,04936,(AFIB
6711,04936,(AFIB
6712,04936,(AFIB
6713,04936,(AFIB
6714,04936,(AFIB
6715,04936,(AFIB
6716,04936,(AFIB
6717,04936,(AFIB
6718,04936,(AFIB
6719,04936,(AFIB
6720,04936,(AFIB
6721,04936,(AFIB
6722,04936,(AFIB
6723,04936,(AFIB
6724,04936,(AFIB
6725,04936,(AFIB
6726,04936,(AFIB
6727,04936,(AFIB
6728,04936,(AFIB
6729,04936,(AFIB
6730,04936,(AFIB
6731,04936,(AFIB
6732,04936,(AFIB
6733,04936,(AFIB
6734,04936,(AFIB
6735,04936,(AFIB
6736,04936,(AFIB
6737,04936,(AFIB
6738,04936,(AFIB
6739,04936,(AFIB
6740,04936,(AFIB
6741,04936,(AFIB
6742,04936,(AFIB
6743,04936,(AFIB
6744,04936,(AFIB
6745,04936,(AFIB
6746,04936,(AFIB
6747,04936,(AFIB
6748,04936,(AFIB
6749,04936,(AFIB
6750,04936,(AFIB
6751,04936,(AFIB
6752,04936,(AFIB
6753,04936,(AFIB
6754,04936,(AFIB
6755,04936,(AFIB
6756,04936,(AFIB
6757,04936,(AFIB
6758,04936,(AFIB
6759,04936,(AFIB
6760,04936,(AFIB
6761,04936,(AFIB
6762,04936,(AFIB
6763,04936,(AFIB
6764,04936,(AFIB
6765,04936,(AFIB
6766,04936,(AFIB
6767,04936,(AFIB
6768,04936,(AFIB
6769,04936,(AFIB
6770,04936,(AFIB
6771,04936,(AFIB
6772,04936,(AFIB
6773,04936,(AFIB
6774,04936,(AFIB
6775,04936,(AFIB
6776,04936,(AFIB
6777,04936,(AFIB
6778,04936,(AFIB
6779,04936,(AFIB
6780,04936,(AFIB
6781,04936,(AFIB
6782,04936,(AFIB
6783,04936,(AFIB
6784,04936,(AFIB
6785,04936,(AFIB
6786,04936,(AFIB
6787,04936,(AFIB
6788,04936,(AFIB
6789,04936,(AFIB
6790,04936,(AFIB
6791,04936,(AFIB
6792,04936,(AFIB
6793,04936,(AFIB
6794,04936,(AFIB
6795,04936,(AFIB
6796,04936,(AFIB
6797,04936,(AFIB
6798,04936,(AFIB
6799,04936,(AFIB
6800,04936,(AFIB
6801,04936,(AFIB
6802,04936,(N
6803,04936,(N
6804,04936,(AFIB
6805,04936,(AFIB
6806,04936,(AFIB
6807,04936,(AFIB
6808,04936,(AFIB
6809,04936,(AFIB
6810,04936,(AFIB
6811,04936,(AFIB
6812,04936,(AFIB
6813,04936,(AFIB
6814,04936,(AFIB
6815,04936,(N
6816,04936,(AFIB
6817,04936,(AFIB
6818,04936,(AFIB
